time_stamp,AmbientConditions_AmbientHumidity_U_Actual,AmbientConditions_AmbientTemperature_U_Actual,Machine1_RawMaterial_Property1,Machine1_RawMaterial_Property2,Machine1_RawMaterial_Property3,Machine1_RawMaterial_Property4,Machine1_RawMaterialFeederParameter_U_Actual,Machine1_Zone1Temperature_C_Actual,Machine1_Zone2Temperature_C_Actual,Machine1_MotorAmperage_U_Actual,Machine1_MotorRPM_C_Actual,Machine1_MaterialPressure_U_Actual,Machine1_MaterialTemperature_U_Actual,Machine1_ExitZoneTemperature_C_Actual,Machine2_RawMaterial_Property1,Machine2_RawMaterial_Property2,Machine2_RawMaterial_Property3,Machine2_RawMaterial_Property4,Machine2_RawMaterialFeederParameter_U_Actual,Machine2_Zone1Temperature_C_Actual,Machine2_Zone2Temperature_C_Actual,Machine2_MotorAmperage_U_Actual,Machine2_MotorRPM_C_Actual,Machine2_MaterialPressure_U_Actual,Machine2_MaterialTemperature_U_Actual,Machine2_ExitZoneTemperature_C_Actual,Machine3_RawMaterial_Property1,Machine3_RawMaterial_Property2,Machine3_RawMaterial_Property3,Machine3_RawMaterial_Property4,Machine3_RawMaterialFeederParameter_U_Actual,Machine3_Zone1Temperature_C_Actual,Machine3_Zone2Temperature_C_Actual,Machine3_MotorAmperage_U_Actual,Machine3_MotorRPM_C_Actual,Machine3_MaterialPressure_U_Actual,Machine3_MaterialTemperature_U_Actual,Machine3_ExitZoneTemperature_C_Actual,FirstStage_CombinerOperation_Temperature1_U_Actual,FirstStage_CombinerOperation_Temperature2_U_Actual,FirstStage_CombinerOperation_Temperature3_C_Actual,Stage1_Output_Measurement0_U_Actual,Stage1_Output_Measurement0_U_Setpoint,Stage1_Output_Measurement1_U_Actual,Stage1_Output_Measurement1_U_Setpoint,Stage1_Output_Measurement2_U_Actual,Stage1_Output_Measurement2_U_Setpoint,Stage1_Output_Measurement3_U_Actual,Stage1_Output_Measurement3_U_Setpoint,Stage1_Output_Measurement4_U_Actual,Stage1_Output_Measurement4_U_Setpoint,Stage1_Output_Measurement5_U_Actual,Stage1_Output_Measurement5_U_Setpoint,Stage1_Output_Measurement6_U_Actual,Stage1_Output_Measurement6_U_Setpoint,Stage1_Output_Measurement7_U_Actual,Stage1_Output_Measurement7_U_Setpoint,Stage1_Output_Measurement8_U_Actual,Stage1_Output_Measurement8_U_Setpoint,Stage1_Output_Measurement9_U_Actual,Stage1_Output_Measurement9_U_Setpoint,Stage1_Output_Measurement10_U_Actual,Stage1_Output_Measurement10_U_Setpoint,Stage1_Output_Measurement11_U_Actual,Stage1_Output_Measurement11_U_Setpoint,Stage1_Output_Measurement12_U_Actual,Stage1_Output_Measurement12_U_Setpoint,Stage1_Output_Measurement13_U_Actual,Stage1_Output_Measurement13_U_Setpoint,Stage1_Output_Measurement14_U_Actual,Stage1_Output_Measurement14_U_Setpoint,Machine4_Temperature1_C_Actual,Machine4_Temperature2_C_Actual,Machine4_Pressure_C_Actual,Machine4_Temperature3_C_Actual,Machine4_Temperature4_C_Actual,Machine4_Temperature5_C_Actual,Machine4_ExitTemperature_U_Actual,Machine5_Temperature1_C_Actual,Machine5_Temperature2_C_Actual,Machine5_Temperature3_C_Actual,Machine5_Temperature4_C_Actual,Machine5_Temperature5_C_Actual,Machine5_Temperature6_C_Actual,Machine5_ExitTemperature_U_Actual,Stage2_Output_Measurement0_U_Actual,Stage2_Output_Measurement0_U_Setpoint,Stage2_Output_Measurement1_U_Actual,Stage2_Output_Measurement1_U_Setpoint,Stage2_Output_Measurement2_U_Actual,Stage2_Output_Measurement2_U_Setpoint,Stage2_Output_Measurement3_U_Actual,Stage2_Output_Measurement3_U_Setpoint,Stage2_Output_Measurement4_U_Actual,Stage2_Output_Measurement4_U_Setpoint,Stage2_Output_Measurement5_U_Actual,Stage2_Output_Measurement5_U_Setpoint,Stage2_Output_Measurement6_U_Actual,Stage2_Output_Measurement6_U_Setpoint,Stage2_Output_Measurement7_U_Actual,Stage2_Output_Measurement7_U_Setpoint,Stage2_Output_Measurement8_U_Actual,Stage2_Output_Measurement8_U_Setpoint,Stage2_Output_Measurement9_U_Actual,Stage2_Output_Measurement9_U_Setpoint,Stage2_Output_Measurement10_U_Actual,Stage2_Output_Measurement10_U_Setpoint,Stage2_Output_Measurement11_U_Actual,Stage2_Output_Measurement11_U_Setpoint,Stage2_Output_Measurement12_U_Actual,Stage2_Output_Measurement12_U_Setpoint,Stage2_Output_Measurement13_U_Actual,Stage2_Output_Measurement13_U_Setpoint,Stage2_Output_Measurement14_U_Actual,Stage2_Output_Measurement14_U_Setpoint
06-03-2019 11:44,16.73,24.09,11.54,200,963.0,247,1266.47,72.0,72.6,73.46,10.52,416.88,81.1,75.1,12.85,241,556.7,256,176.6,69.01,69.09,73.06,13.92,223.98,77.0,60.1,9.02,186,421.16,200,210.08,77.8,78.1,340.58,13.73,236.01,73.4,65.0,103.7,64.2,80.0,13.11,13.75,14.0,22.74,10.76,13.02,21.46,21.88,33.45,32.55,0.0,2.74,1.71,4.25,2.92,2.97,20.9,21.3,18.99,19.52,7.95,8.65,5.86,6.16,1.94,2.02,3.23,3.16,16.06,17.72,360.0,360.0,17.0,321.0,17.0,309.0,196.0,310.0,290.1,270.0,242.0,245.0,63.2,155.9,12.76,12.05,6.51,11.71,10.67,11,20.6,20.73,0.0,31.36,2.59,2.71,0.7,0.01,2.97,2.75,19.71,19.39,16.63,16.47,7.99,7.93,5.81,5.65,2.06,1.85,3.48,2.89,7.98,11.71
06-03-2019 14:19,14.04,24.16,11.54,200,1027.43,247,1268.4,72.0,71.6,71.84,11.77,416.56,83.2,80.0,12.85,241,556.7,256,198.63,68.97,69.09,73.5,13.87,225.98,77.3,60.0,8.83,221,433.18,205,201.75,78.0,77.9,340.04,12.73,248.21,75.1,65.1,113.8,104.6,80.1,12.82,13.75,0.0,22.74,10.99,13.02,21.61,21.88,34.29,32.55,0.0,2.74,0.0,4.25,0.0,2.97,20.94,21.3,19.11,19.52,7.43,8.65,0.0,6.16,1.47,2.02,3.36,3.16,0.0,17.72,360.0,359.0,18.0,326.0,18.0,312.0,195.0,310.0,290.0,270.0,244.9,245.0,63.9,153.1,12.81,12.05,7.21,11.71,10.23,11,19.61,20.73,0.0,31.36,2.98,2.71,0.41,0.01,2.98,2.75,20.25,19.39,16.91,16.47,7.88,7.93,5.58,5.65,2.04,1.85,3.63,2.89,8.36,11.71
06-03-2019 11:02,17.04,23.69,11.54,200,963.0,247,1257.46,72.1,72.5,77.76,10.52,431.29,80.8,75.1,12.59,236,601.11,257,230.19,68.98,69.05,72.88,13.93,230.23,75.4,60.0,9.02,186,421.16,200,185.54,78.0,78.0,337.75,13.71,242.05,68.8,65.1,105.4,114.6,80.1,12.75,13.75,0.0,22.74,11.84,13.02,21.54,21.88,32.38,32.55,0.0,2.74,2.26,4.25,2.91,2.97,21.04,21.3,19.3,19.52,7.85,8.65,5.73,6.16,0.0,2.02,0.0,3.16,14.48,17.72,361.0,361.0,17.0,315.0,17.0,303.0,166.0,310.1,290.0,267.2,238.9,244.9,63.6,141.6,11.09,12.05,0.0,11.71,0.0,11,0.0,20.73,0.0,31.36,2.09,2.71,0.25,0.01,0.0,2.75,0.0,19.39,15.62,16.47,6.88,7.93,4.9,5.65,1.71,1.85,2.63,2.89,0.0,11.71
06-03-2019 14:10,13.84,24.26,11.54,200,1027.43,247,1041.95,72.1,71.7,69.96,11.96,375.2,81.9,80.0,12.85,241,556.7,256,191.66,68.98,69.06,73.81,13.92,226.68,77.2,60.0,8.83,221,433.18,205,200.91,78.0,78.1,343.64,12.91,247.19,75.1,65.0,116.7,105.0,80.0,12.97,13.75,0.0,22.74,11.46,13.02,21.47,21.88,34.76,32.55,0.0,2.74,0.0,4.25,0.0,2.97,21.04,21.3,19.22,19.52,7.71,8.65,0.0,6.16,1.47,2.02,3.5,3.16,0.0,17.72,360.0,361.0,19.0,326.0,19.0,312.0,192.0,310.0,290.1,270.0,244.6,245.0,63.8,155.4,12.84,12.05,6.18,11.71,11.14,11,19.57,20.73,0.0,31.36,2.99,2.71,0.61,0.01,3.01,2.75,20.32,19.39,0.0,16.47,7.86,7.93,5.58,5.65,2.05,1.85,3.85,2.89,7.8,11.71
06-03-2019 11:47,16.73,24.09,11.54,200,963.0,247,1262.57,72.0,72.6,73.73,10.52,422.07,81.0,74.9,12.85,241,556.7,256,195.8,68.97,69.08,73.44,13.93,229.63,76.9,59.8,9.02,186,421.16,200,195.8,78.1,77.9,334.22,13.76,235.16,73.5,65.0,103.3,63.6,79.9,13.13,13.75,14.11,22.74,10.86,13.02,21.56,21.88,33.41,32.55,0.0,2.74,1.73,4.25,2.92,2.97,20.95,21.3,19.04,19.52,7.99,8.65,5.91,6.16,0.0,2.02,3.32,3.16,16.11,17.72,361.0,360.0,16.0,321.0,16.0,309.0,196.0,310.0,290.0,270.0,242.2,245.0,63.2,156.4,12.82,12.05,6.42,11.71,10.8,11,20.67,20.73,0.0,31.36,2.67,2.71,0.53,0.01,2.98,2.75,19.28,19.39,16.61,16.47,7.94,7.93,5.81,5.65,2.09,1.85,3.57,2.89,7.87,11.71
06-03-2019 13:15,14.65,23.53,11.54,200,1027.43,247,1283.69,72.0,71.5,70.36,11.25,414.32,82.0,74.9,12.85,241,556.7,256,201.36,68.99,69.43,73.5,13.91,227.88,77.0,60.0,8.83,221,433.18,205,204.87,78.0,77.9,341.34,13.15,247.47,75.3,65.0,115.1,104.5,80.1,13.07,13.75,13.82,22.74,11.28,13.02,21.5,21.88,33.64,32.55,0.0,2.74,0.0,4.25,0.0,2.97,20.86,21.3,19.07,19.52,7.83,8.65,0.0,6.16,1.51,2.02,3.05,3.16,0.0,17.72,360.0,359.0,17.0,324.0,17.0,311.0,192.0,310.0,290.0,270.0,242.6,245.0,63.4,156.4,12.75,12.05,6.73,11.71,10.78,11,20.74,20.73,0.0,31.36,2.69,2.71,0.69,0.01,2.98,2.75,19.83,19.39,16.67,16.47,7.93,7.93,5.57,5.65,2.05,1.85,3.48,2.89,8.13,11.71
06-03-2019 14:36,14.13,24.36,12.22,201,1048.06,252,1175.97,72.0,72.4,72.38,11.96,425.13,83.4,80.0,12.85,241,556.7,256,196.93,68.97,69.07,73.81,13.89,223.37,77.0,60.1,8.83,221,433.18,205,196.93,78.0,77.9,338.28,12.27,248.92,74.9,65.1,114.6,104.2,80.0,12.92,13.75,0.0,22.74,11.47,13.02,21.46,21.88,34.03,32.55,0.0,2.74,0.0,4.25,0.0,2.97,20.88,21.3,18.97,19.52,7.68,8.65,0.0,6.16,1.46,2.02,3.31,3.16,0.0,17.72,360.0,360.0,19.0,325.0,19.0,312.0,194.0,310.0,289.9,270.0,244.9,245.0,63.7,154.5,13.12,12.05,7.17,11.71,10.26,11,19.19,20.73,0.0,31.36,2.96,2.71,0.2,0.01,2.99,2.75,19.49,19.39,0.0,16.47,7.81,7.93,5.55,5.65,2.01,1.85,3.75,2.89,8.32,11.71
06-03-2019 12:03,16.64,24.02,11.54,200,963.0,247,1265.52,72.0,71.9,73.05,10.52,420.81,81.1,75.0,12.85,241,556.7,256,192.28,69.0,69.06,73.56,13.92,225.55,77.2,60.4,9.86,192,408.97,202,192.28,78.0,78.1,361.51,13.67,252.81,74.5,65.1,104.4,64.4,80.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.0,360.0,17.0,323.0,17.0,310.0,191.0,310.0,290.0,270.0,243.1,245.0,63.5,156.3,12.77,12.05,6.37,11.71,10.9,11,20.86,20.73,0.0,31.36,2.69,2.71,0.68,0.01,2.98,2.75,19.67,19.39,16.89,16.47,8.04,7.93,5.93,5.65,2.06,1.85,3.47,2.89,8.01,11.71
06-03-2019 14:27,14.04,24.16,11.54,200,1027.43,247,1267.35,72.0,72.5,71.57,11.84,426.27,83.1,80.0,12.85,241,556.7,256,199.14,68.99,69.09,73.63,13.9,226.97,77.2,60.0,8.83,221,433.18,205,192.28,78.0,77.9,345.96,12.55,248.16,75.1,65.0,115.3,104.4,80.0,12.89,13.75,0.0,22.74,11.4,13.02,21.52,21.88,33.84,32.55,0.0,2.74,0.0,4.25,0.0,2.97,20.87,21.3,19.03,19.52,7.72,8.65,0.0,6.16,1.43,2.02,3.34,3.16,0.0,17.72,360.0,359.0,17.0,325.0,17.0,312.0,192.0,309.9,290.0,270.0,244.8,245.0,63.8,153.7,0.0,12.05,6.52,11.71,10.9,11,19.96,20.73,0.0,31.36,3.05,2.71,0.23,0.01,2.92,2.75,19.67,19.39,0.0,16.47,7.84,7.93,5.6,5.65,2.02,1.85,3.78,2.89,7.71,11.71
06-03-2019 10:59,17.04,23.69,11.54,200,963.0,247,1241.66,71.9,72.6,87.85,10.48,454.44,80.4,75.0,12.59,236,601.11,257,217.71,69.0,69.07,72.31,13.91,233.95,74.7,59.7,9.02,186,421.16,200,216.6,78.2,77.9,342.18,13.62,242.84,68.0,65.1,105.2,114.8,80.0,13.09,13.75,0.0,22.74,11.85,13.02,21.42,21.88,32.38,32.55,0.0,2.74,2.21,4.25,2.93,2.97,20.98,21.3,19.17,19.52,7.88,8.65,5.73,6.16,0.0,2.02,0.3,3.16,0.0,17.72,361.0,361.0,17.0,314.0,17.0,303.0,193.0,310.0,290.0,265.6,238.5,245.1,64.3,147.1,0.0,12.05,4.92,11.71,3.31,11,21.67,20.73,0.0,31.36,2.44,2.71,0.27,0.01,2.34,2.75,0.0,19.39,0.0,16.47,0.0,7.93,0.0,5.65,0.16,1.85,3.74,2.89,0.0,11.71
06-03-2019 13:55,13.85,24.0,12.59,236,601.11,257,1276.06,72.0,71.6,64.98,12.11,367.22,81.5,70.9,12.85,241,556.7,256,202.1,68.99,69.07,73.81,13.9,222.43,77.1,60.0,8.83,221,433.18,205,202.1,78.0,78.0,341.74,12.97,247.46,75.2,65.0,116.5,103.5,80.0,12.95,13.75,0.0,22.74,11.47,13.02,21.46,21.88,34.32,32.55,0.0,2.74,1.46,4.25,0.0,2.97,20.94,21.3,18.82,19.52,7.71,8.65,0.0,6.16,1.4,2.02,3.27,3.16,15.14,17.72,360.0,361.0,17.0,325.0,17.0,312.0,191.0,310.0,290.1,270.0,242.9,245.0,63.3,156.0,12.91,12.05,6.11,11.71,11.18,11,19.99,20.73,0.0,31.36,3.13,2.71,0.51,0.01,2.99,2.75,19.55,19.39,0.0,16.47,7.94,7.93,5.51,5.65,2.05,1.85,3.82,2.89,7.58,11.71
06-03-2019 13:35,14.04,24.19,12.9,215,980.53,251,1258.68,72.0,72.1,63.37,11.31,376.26,80.6,74.9,12.85,241,556.7,256,220.87,69.01,69.1,73.88,13.94,221.73,76.9,60.0,8.83,221,433.18,205,220.87,78.0,77.9,342.33,13.17,248.21,75.3,65.0,114.7,103.5,80.1,12.91,13.75,0.0,22.74,11.4,13.02,21.48,21.88,33.94,32.55,0.0,2.74,1.58,4.25,0.0,2.97,20.88,21.3,18.55,19.52,7.84,8.65,0.0,6.16,1.54,2.02,3.22,3.16,15.11,17.72,360.0,360.0,17.0,325.0,17.0,311.0,196.0,310.0,289.9,269.9,244.1,245.0,63.7,156.5,12.83,12.05,6.19,11.71,11.17,11,20.48,20.73,0.0,31.36,2.92,2.71,0.56,0.01,3.0,2.75,19.52,19.39,16.61,16.47,7.81,7.93,5.65,5.65,2.06,1.85,3.66,2.89,7.62,11.71
06-03-2019 12:06,16.63,23.77,11.54,200,963.0,247,1266.77,72.0,71.5,72.65,10.48,417.91,80.9,75.0,12.85,241,556.7,256,192.16,69.01,69.08,73.25,13.9,224.38,76.9,59.8,9.86,192,408.97,202,203.58,78.1,78.2,364.26,13.71,253.53,74.9,65.1,104.8,61.0,80.2,13.03,13.75,13.84,22.74,11.12,13.02,21.59,21.88,33.46,32.55,0.0,2.74,1.7,4.25,2.9,2.97,20.9,21.3,19.2,19.52,7.77,8.65,0.0,6.16,1.7,2.02,3.02,3.16,15.77,17.72,360.0,361.0,17.0,322.0,17.0,310.0,190.0,310.0,290.0,270.0,243.1,245.0,63.5,155.3,12.83,12.05,6.66,11.71,10.74,11,20.79,20.73,0.0,31.36,2.68,2.71,0.58,0.01,3.01,2.75,19.28,19.39,16.83,16.47,7.92,7.93,5.94,5.65,2.06,1.85,3.45,2.89,8.15,11.71
06-03-2019 11:43,16.73,24.09,11.54,200,963.0,247,1267.61,72.0,72.0,73.86,10.52,418.98,80.9,74.9,12.59,236,601.11,257,214.03,68.97,69.51,72.75,13.89,228.92,77.0,59.8,9.02,186,421.16,200,220.57,77.5,78.1,335.14,13.65,236.61,73.3,65.0,103.5,63.5,80.0,13.11,13.75,14.12,22.74,10.83,13.02,21.47,21.88,33.39,32.55,0.0,2.74,1.77,4.25,2.91,2.97,20.9,21.3,19.37,19.52,7.96,8.65,5.86,6.16,0.0,2.02,3.3,3.16,16.04,17.72,358.0,360.0,17.0,320.0,17.0,309.0,193.0,310.0,289.9,270.0,241.9,245.0,63.2,155.4,13.05,12.05,6.5,11.71,10.72,11,20.61,20.73,0.0,31.36,2.71,2.71,0.62,0.01,2.97,2.75,19.74,19.39,16.66,16.47,8.03,7.93,5.87,5.65,2.09,1.85,3.5,2.89,7.89,11.71
06-03-2019 13:56,13.85,24.0,12.59,236,601.11,257,1287.76,71.9,72.3,65.12,12.11,368.38,81.3,69.8,12.85,241,556.7,256,181.71,68.98,69.08,73.63,13.94,226.9,77.1,60.1,8.83,221,433.18,205,181.71,78.0,78.1,344.68,12.85,247.04,75.2,65.1,115.6,104.4,79.9,12.93,13.75,0.0,22.74,11.49,13.02,21.45,21.88,34.18,32.55,2.82,2.74,1.6,4.25,0.0,2.97,20.95,21.3,18.67,19.52,7.8,8.65,0.0,6.16,1.49,2.02,3.31,3.16,15.09,17.72,361.0,359.0,17.0,325.0,17.0,310.0,191.0,310.0,290.0,270.0,243.1,245.0,63.3,156.0,12.79,12.05,6.3,11.71,11.18,11,19.81,20.73,0.0,31.36,2.96,2.71,0.75,0.01,3.01,2.75,20.09,19.39,0.0,16.47,7.84,7.93,5.47,5.65,2.12,1.85,3.94,2.89,7.86,11.71
06-03-2019 13:55,13.85,24.0,12.59,236,601.11,257,1252.97,72.0,72.1,64.17,12.08,371.07,81.7,73.7,12.85,241,556.7,256,210.77,69.01,69.08,73.69,13.9,225.77,77.2,60.0,8.83,221,433.18,205,190.02,78.0,78.1,343.64,12.96,246.94,75.2,65.0,116.8,103.2,80.0,12.96,13.75,0.0,22.74,11.46,13.02,21.51,21.88,34.43,32.55,0.0,2.74,1.39,4.25,0.0,2.97,20.96,21.3,18.89,19.52,7.76,8.65,0.0,6.16,1.46,2.02,3.33,3.16,15.1,17.72,360.0,360.0,17.0,325.0,17.0,312.0,189.0,310.0,290.0,270.0,243.0,245.0,63.3,156.4,12.93,12.05,5.89,11.71,11.2,11,19.85,20.73,0.0,31.36,3.06,2.71,0.64,0.01,3.02,2.75,20.23,19.39,0.0,16.47,7.76,7.93,5.57,5.65,2.1,1.85,3.88,2.89,7.59,11.71
06-03-2019 11:21,16.73,24.09,11.54,200,963.0,247,1271.8,72.0,71.6,75.74,10.52,420.51,81.0,75.0,12.59,236,601.11,257,218.74,68.97,69.06,72.81,13.89,228.02,76.7,59.6,9.02,186,421.16,200,175.11,78.0,78.1,340.02,13.76,238.21,71.7,65.0,105.9,70.2,79.9,12.9,13.75,12.66,22.74,11.53,13.02,21.75,21.88,30.93,32.55,0.0,2.74,3.3,4.25,2.89,2.97,20.96,21.3,18.87,19.52,8.02,8.65,5.91,6.16,0.0,2.02,3.47,3.16,15.74,17.72,360.0,360.0,16.0,318.0,16.0,307.0,191.0,310.1,290.0,269.6,241.1,245.0,63.0,154.8,12.66,12.05,6.75,11.71,10.76,11,20.58,20.73,0.0,31.36,2.7,2.71,0.56,0.01,2.96,2.75,19.97,19.39,16.62,16.47,7.91,7.93,5.86,5.65,2.08,1.85,3.46,2.89,8.24,11.71
06-03-2019 12:15,16.44,23.7,11.54,200,963.0,247,1263.1,72.0,71.4,71.71,10.48,415.85,81.0,75.1,12.85,241,556.7,256,209.93,68.98,69.12,73.69,13.87,226.68,77.1,59.8,9.86,192,408.97,202,209.93,78.0,77.9,361.96,13.31,255.3,75.2,65.0,104.7,61.1,80.0,13.01,13.75,13.82,22.74,11.09,13.02,21.41,21.88,33.44,32.55,0.0,2.74,1.64,4.25,2.92,2.97,20.91,21.3,19.28,19.52,7.8,8.65,0.0,6.16,1.58,2.02,3.02,3.16,15.76,17.72,361.0,360.0,16.0,323.0,16.0,310.0,191.0,310.0,290.0,270.0,243.6,245.0,63.5,156.0,12.68,12.05,0.0,11.71,5.15,11,20.65,20.73,0.0,31.36,2.72,2.71,0.51,0.01,2.98,2.75,19.22,19.39,16.73,16.47,7.9,7.93,5.84,5.65,2.07,1.85,3.49,2.89,7.76,11.71
06-03-2019 13:03,14.83,23.36,11.54,200,1027.43,247,1285.08,72.0,71.5,72.52,10.88,423.44,81.8,74.9,12.85,241,556.7,256,194.42,69.0,69.12,73.81,13.91,222.07,76.8,60.2,8.83,221,433.18,205,208.02,78.0,77.9,344.76,13.4,247.41,75.3,65.1,103.6,73.5,79.9,13.05,13.75,13.92,22.74,11.26,13.02,21.48,21.88,33.49,32.55,0.0,2.74,0.0,4.25,0.0,2.97,20.87,21.3,19.01,19.52,7.93,8.65,0.0,6.16,1.67,2.02,3.04,3.16,0.0,17.72,360.0,360.0,17.0,325.0,17.0,311.0,193.0,310.0,290.0,270.0,242.6,245.0,63.1,157.4,12.67,12.05,6.68,11.71,10.8,11,20.72,20.73,0.0,31.36,2.69,2.71,0.68,0.01,2.98,2.75,19.85,19.39,16.62,16.47,7.89,7.93,5.63,5.65,2.09,1.85,3.45,2.89,7.95,11.71
06-03-2019 13:56,13.85,24.0,12.59,236,601.11,257,1287.35,71.9,71.9,64.04,12.11,368.78,81.3,70.2,12.85,241,556.7,256,181.9,69.0,69.09,73.75,13.87,227.15,77.0,59.9,8.83,221,433.18,205,195.94,78.0,78.0,341.66,12.92,247.09,75.2,65.1,115.5,103.4,79.7,12.93,13.75,0.0,22.74,11.49,13.02,21.48,21.88,34.14,32.55,0.0,2.74,1.7,4.25,0.0,2.97,20.95,21.3,18.82,19.52,7.76,8.65,0.0,6.16,1.42,2.02,3.29,3.16,15.02,17.72,361.0,359.0,18.0,326.0,18.0,311.0,190.0,310.0,290.0,270.0,243.1,245.0,63.2,155.4,12.85,12.05,6.37,11.71,11.15,11,19.95,20.73,0.0,31.36,2.95,2.71,0.8,0.01,3.05,2.75,19.9,19.39,0.0,16.47,7.95,7.93,5.55,5.65,2.07,1.85,3.79,2.89,7.91,11.71
06-03-2019 12:57,15.02,23.02,11.54,200,1027.43,247,1266.95,72.0,71.6,71.84,10.76,425.45,81.6,75.0,12.85,241,556.7,256,215.27,69.01,69.1,73.38,13.85,222.95,76.9,60.1,8.83,221,433.18,205,181.76,78.0,78.2,343.91,13.31,247.3,75.4,64.8,103.9,73.3,80.2,13.09,13.75,13.86,22.74,11.19,13.02,21.46,21.88,33.5,32.55,0.0,2.74,1.56,4.25,0.0,2.97,20.92,21.3,19.08,19.52,7.89,8.65,0.0,6.16,1.54,2.02,3.04,3.16,15.88,17.72,360.0,360.0,17.0,324.0,17.0,311.0,192.0,310.1,290.0,270.0,242.2,245.0,62.8,157.5,12.83,12.05,6.4,11.71,11.04,11,20.79,20.73,0.0,31.36,2.74,2.71,0.45,0.01,3.0,2.75,20.02,19.39,16.62,16.47,7.98,7.93,5.65,5.65,2.02,1.85,3.44,2.89,7.81,11.71
06-03-2019 12:00,16.64,24.02,11.54,200,963.0,247,1266.83,72.0,71.5,71.71,10.52,421.29,81.0,74.9,12.85,241,556.7,256,184.31,68.97,69.07,73.25,13.91,228.88,76.9,59.9,9.86,192,408.97,202,209.97,78.1,77.9,359.59,13.78,251.33,74.2,65.0,103.9,62.6,80.0,12.92,13.75,16.84,22.74,12.6,13.02,21.68,21.88,0.0,32.55,0.0,2.74,0.0,4.25,0.0,2.97,0.0,21.3,0.0,19.52,7.63,8.65,0.0,6.16,0.0,2.02,0.19,3.16,0.0,17.72,359.0,361.0,17.0,322.0,17.0,310.0,190.0,310.0,290.0,270.0,243.1,245.0,63.4,156.4,12.82,12.05,6.75,11.71,10.69,11,20.71,20.73,0.0,31.36,2.65,2.71,0.6,0.01,2.96,2.75,20.01,19.39,16.71,16.47,7.93,7.93,5.85,5.65,2.06,1.85,3.45,2.89,8.43,11.71
06-03-2019 14:13,13.94,24.33,11.54,200,1027.43,247,1210.88,72.1,71.7,71.44,11.93,408.67,82.4,80.0,12.85,241,556.7,256,185.74,69.02,69.11,73.63,13.93,228.33,77.2,60.0,8.83,221,433.18,205,222.29,78.0,78.2,337.38,12.77,247.45,75.1,65.0,117.6,104.9,79.7,12.95,13.75,0.0,22.74,11.47,13.02,21.55,21.88,34.28,32.55,0.0,2.74,1.39,4.25,0.0,2.97,20.92,21.3,18.81,19.52,7.75,8.65,0.0,6.16,1.53,2.02,3.26,3.16,15.34,17.72,359.0,360.0,18.0,325.0,18.0,311.0,191.0,310.0,290.0,270.0,244.8,245.0,63.8,155.5,12.87,12.05,6.05,11.71,11.17,11,19.6,20.73,0.0,31.36,2.98,2.71,0.67,0.01,3.01,2.75,20.3,19.39,0.0,16.47,7.88,7.93,5.56,5.65,2.0,1.85,3.89,2.89,7.78,11.71
06-03-2019 11:39,16.83,23.93,11.54,200,963.0,247,1280.44,72.0,71.4,74.13,10.45,413.9,81.0,74.9,12.59,236,601.11,257,189.32,69.0,69.08,73.63,13.87,225.47,77.0,60.1,9.02,186,421.16,200,189.32,78.0,78.0,332.86,13.66,235.85,73.1,65.0,103.9,64.7,80.0,13.11,13.75,13.98,22.74,10.81,13.02,21.72,21.88,33.45,32.55,0.0,2.74,1.79,4.25,2.95,2.97,20.93,21.3,19.05,19.52,7.98,8.65,5.86,6.16,0.0,2.02,3.24,3.16,15.96,17.72,360.0,359.0,16.0,320.0,16.0,309.0,195.0,309.9,289.9,269.9,241.9,245.0,63.0,152.6,12.75,12.05,11.04,11.71,11.1,11,0.0,20.73,29.93,31.36,2.76,2.71,0.43,0.01,2.95,2.75,19.17,19.39,16.6,16.47,7.97,7.93,5.86,5.65,2.07,1.85,3.38,2.89,12.0,11.71
06-03-2019 13:17,14.65,23.53,11.54,200,1027.43,247,973.54,72.1,72.5,67.4,11.44,408.92,82.2,75.0,12.85,241,556.7,256,215.53,68.99,69.09,73.81,13.86,221.65,77.1,60.0,8.83,221,433.18,205,215.53,78.0,77.8,344.99,13.12,247.45,75.3,65.1,115.6,104.2,79.8,13.09,13.75,13.89,22.74,11.31,13.02,21.48,21.88,33.58,32.55,0.0,2.74,0.0,4.25,0.0,2.97,20.86,21.3,19.08,19.52,7.83,8.65,0.0,6.16,1.51,2.02,3.06,3.16,0.0,17.72,361.0,361.0,18.0,325.0,18.0,312.0,191.0,310.0,290.0,270.0,242.2,245.0,63.3,156.7,12.94,12.05,6.45,11.71,11.0,11,20.66,20.73,0.0,31.36,2.77,2.71,0.56,0.01,2.99,2.75,19.8,19.39,16.66,16.47,7.95,7.93,5.64,5.65,2.09,1.85,3.58,2.89,7.9,11.71
